featureid	f.var.fixed	f.var.random	f.var.residual	assay	icc
Saliva microbiome: ASVs.clr_ASV_hsm_wvb_gfc	0.0253943324025574	0.833985638045092	0.14062002955235	<b>Saliva microbiome</b>: ASVs.clr	0.833985638045092
Saliva microbiome: ASVs.clr_ASV_hsu_onb_7uc	0.137070875894139	0.696587525644027	0.166341598461834	<b>Saliva microbiome</b>: ASVs.clr	0.696587525644027
Saliva microbiome: ASVs.clr_ASV_ht9_4fl_v7u	0.0723449556401138	0.675448651248184	0.252206393111702	<b>Saliva microbiome</b>: ASVs.clr	0.675448651248184
Saliva microbiome: ASVs.clr_ASV_huh_9qd_1do	0.112342527076147	0.605739641562366	0.281917831361488	<b>Saliva microbiome</b>: ASVs.clr	0.605739641562366
Saliva microbiome: ASVs.clr_ASV_hzc_x1o_fk9	0.0783263870199889	0.469175644610226	0.452497968369785	<b>Saliva microbiome</b>: ASVs.clr	0.469175644610226
Saliva microbiome: ASVs.clr_ASV_i0d_jnh_p61	0.0603197108786983	0.577166692573051	0.36251359654825	<b>Saliva microbiome</b>: ASVs.clr	0.577166692573051
Saliva microbiome: ASVs.clr_ASV_i1s_vj0_9xn	0.0506201188225528	0.700475268960776	0.248904612216671	<b>Saliva microbiome</b>: ASVs.clr	0.700475268960776
Saliva microbiome: ASVs.clr_ASV_i1t_5si_oet	0.0289723630793997	0.472512084055983	0.498515552864617	<b>Saliva microbiome</b>: ASVs.clr	0.472512084055983
Saliva microbiome: ASVs.clr_ASV_i7r_4l7_070	0.0274130496763793	0.0482727220064722	0.924314228317148	<b>Saliva microbiome</b>: ASVs.clr	0.0482727220064722
Saliva microbiome: ASVs.clr_ASV_i7y_ng8_6g4	0.0190675794186619	0.835473665481308	0.14545875510003	<b>Saliva microbiome</b>: ASVs.clr	0.835473665481308
Saliva microbiome: ASVs.clr_ASV_iao_wfs_ubq	0.148653018199664	0.658221314044951	0.193125667755385	<b>Saliva microbiome</b>: ASVs.clr	0.658221314044951
Saliva microbiome: ASVs.clr_ASV_ias_vae_zqt	0.0862872933253144	0.325979724458044	0.587732982216642	<b>Saliva microbiome</b>: ASVs.clr	0.325979724458044
Saliva microbiome: ASVs.clr_ASV_ic9_6kn_4r3	0.0881263529957662	0.609441684216283	0.302431962787951	<b>Saliva microbiome</b>: ASVs.clr	0.609441684216283
Saliva microbiome: ASVs.clr_ASV_ift_61w_o9a	0.0674765276532296	0.72322154299305	0.209301929353721	<b>Saliva microbiome</b>: ASVs.clr	0.723221542993049
Saliva microbiome: ASVs.clr_ASV_igi_ci8_1bp	0.0685137965330655	0.111858929625402	0.819627273841533	<b>Saliva microbiome</b>: ASVs.clr	0.111858929625402
Saliva microbiome: ASVs.clr_ASV_iik_0fg_npl	0.0313740797241935	0.2763628987478	0.692263021528007	<b>Saliva microbiome</b>: ASVs.clr	0.2763628987478
Saliva microbiome: ASVs.clr_ASV_ij8_dop_i7f	0.098320444671064	0.165565635262454	0.736113920066482	<b>Saliva microbiome</b>: ASVs.clr	0.165565635262454
Saliva microbiome: ASVs.clr_ASV_ik9_f78_ju6	0.0541439996077199	0.297133519660015	0.648722480732265	<b>Saliva microbiome</b>: ASVs.clr	0.297133519660015
Saliva microbiome: ASVs.clr_ASV_ikp_vyb_ioq	0.0796261187449219	0.510545972862497	0.409827908392581	<b>Saliva microbiome</b>: ASVs.clr	0.510545972862497
Saliva microbiome: ASVs.clr_ASV_inc_djl_52e	0.162907841196757	0.334858393161152	0.50223376564209	<b>Saliva microbiome</b>: ASVs.clr	0.334858393161152
Saliva microbiome: ASVs.clr_ASV_ioo_u8j_sbg	0.0866414788910757	0.368336434190437	0.545022086918488	<b>Saliva microbiome</b>: ASVs.clr	0.368336434190437
Saliva microbiome: ASVs.clr_ASV_ipe_wq8_m4a	0.0764942099986734	0.55662084432243	0.366884945678896	<b>Saliva microbiome</b>: ASVs.clr	0.55662084432243
Saliva microbiome: ASVs.clr_ASV_ipo_454_jxw	0.100226145548904	0.368233101934183	0.531540752516913	<b>Saliva microbiome</b>: ASVs.clr	0.368233101934183
Saliva microbiome: ASVs.clr_ASV_iqu_gav_spg	0.120006481124471	0.608431685848266	0.271561833027263	<b>Saliva microbiome</b>: ASVs.clr	0.608431685848266
Saliva microbiome: ASVs.clr_ASV_ire_mom_k7a	0.167090380532784	0.55501255794299	0.277897061524226	<b>Saliva microbiome</b>: ASVs.clr	0.55501255794299
Saliva microbiome: ASVs.clr_ASV_isf_b3r_npn	0.0169341452940887	0.863775119427924	0.119290735277987	<b>Saliva microbiome</b>: ASVs.clr	0.863775119427924
Saliva microbiome: ASVs.clr_ASV_isf_psk_3sr	0.0196535921194454	0.376261916537858	0.604084491342697	<b>Saliva microbiome</b>: ASVs.clr	0.376261916537858
Saliva microbiome: ASVs.clr_ASV_ivp_hlj_tg9	0.0147468534132029	0.707935929078226	0.277317217508572	<b>Saliva microbiome</b>: ASVs.clr	0.707935929078226
Saliva microbiome: ASVs.clr_ASV_ivt_f41_sgz	0.0921842904079209	0.716628595432454	0.191187114159625	<b>Saliva microbiome</b>: ASVs.clr	0.716628595432454
Saliva microbiome: ASVs.clr_ASV_iwy_rb0_3yj	0.0584981914793987	0.729811337496038	0.211690471024563	<b>Saliva microbiome</b>: ASVs.clr	0.729811337496038
Saliva microbiome: ASVs.clr_ASV_ix3_jii_5c6	0.015144926264919	0.772181802253751	0.21267327148133	<b>Saliva microbiome</b>: ASVs.clr	0.772181802253752
Saliva microbiome: ASVs.clr_ASV_iyu_0r3_yol	0.073702488609544	0.248172726041668	0.678124785348788	<b>Saliva microbiome</b>: ASVs.clr	0.248172726041668
Saliva microbiome: ASVs.clr_ASV_j0k_ue9_osl	0.115219746305449	0.771526468747399	0.113253784947152	<b>Saliva microbiome</b>: ASVs.clr	0.771526468747399
Saliva microbiome: ASVs.clr_ASV_j18_q50_jvm	0.0626291660988876	0.409912855058044	0.527457978843068	<b>Saliva microbiome</b>: ASVs.clr	0.409912855058044
Saliva microbiome: ASVs.clr_ASV_j29_jm2_l3h	0.0855977240166058	0.591989728987235	0.322412546996159	<b>Saliva microbiome</b>: ASVs.clr	0.591989728987235
Saliva microbiome: ASVs.clr_ASV_j2s_e9d_ppt	0.0409727184285333	0.72356147639859	0.235465805172876	<b>Saliva microbiome</b>: ASVs.clr	0.72356147639859
Saliva microbiome: ASVs.clr_ASV_j2t_acv_47h	0.124062464003956	0.148444788983546	0.727492747012498	<b>Saliva microbiome</b>: ASVs.clr	0.148444788983546
Saliva microbiome: ASVs.clr_ASV_j6w_vzy_n9m	0.162226283224619	0.581323799197444	0.256449917577937	<b>Saliva microbiome</b>: ASVs.clr	0.581323799197444
Saliva microbiome: ASVs.clr_ASV_j8t_bcz_ib9	0.0718795442423844	0.0372057294488298	0.890914726308786	<b>Saliva microbiome</b>: ASVs.clr	0.0372057294488298
Saliva microbiome: ASVs.clr_ASV_j9a_c8s_24t	0.0732289741611506	0.271972502894586	0.654798522944264	<b>Saliva microbiome</b>: ASVs.clr	0.271972502894586
Saliva microbiome: ASVs.clr_ASV_jew_vum_x0j	0.0416116911670677	0.752516763999052	0.20587154483388	<b>Saliva microbiome</b>: ASVs.clr	0.752516763999052
Saliva microbiome: ASVs.clr_ASV_jf9_j0f_knu	0.0824934302614506	0.399931551289508	0.517575018449041	<b>Saliva microbiome</b>: ASVs.clr	0.399931551289508
Saliva microbiome: ASVs.clr_ASV_jfh_di3_ut2	0.0508176220149425	0.426051795807047	0.52313058217801	<b>Saliva microbiome</b>: ASVs.clr	0.426051795807047
Saliva microbiome: ASVs.clr_ASV_jhc_rwo_7w8	0.0750643751281772	0.522641932403635	0.402293692468188	<b>Saliva microbiome</b>: ASVs.clr	0.522641932403635
Saliva microbiome: ASVs.clr_ASV_jkm_p5q_x2c	0.0286175808269367	0.801221993772161	0.170160425400902	<b>Saliva microbiome</b>: ASVs.clr	0.801221993772161
Saliva microbiome: ASVs.clr_ASV_jqj_t1z_88d	0.0911512810293211	0.578514079550955	0.330334639419724	<b>Saliva microbiome</b>: ASVs.clr	0.578514079550955
Saliva microbiome: ASVs.clr_ASV_jt7_l5a_6x6	0.223265436332407	0.625043056847433	0.15169150682016	<b>Saliva microbiome</b>: ASVs.clr	0.625043056847433
Saliva microbiome: ASVs.clr_ASV_jto_vy2_01o	0.112325009685624	0.836715221681133	0.050959768633243	<b>Saliva microbiome</b>: ASVs.clr	0.836715221681133
Saliva microbiome: ASVs.clr_ASV_jtp_49x_i1m	0.0969374312282914	0.360720964207754	0.542341604563955	<b>Saliva microbiome</b>: ASVs.clr	0.360720964207754
Saliva microbiome: ASVs.clr_ASV_juu_6dw_web	0.145943611355186	0.254736180243323	0.599320208401491	<b>Saliva microbiome</b>: ASVs.clr	0.254736180243323
Saliva microbiome: ASVs.clr_ASV_k1b_gf0_ncv	0.0592165922384787	0.0322375469661727	0.908545860795349	<b>Saliva microbiome</b>: ASVs.clr	0.0322375469661727
Saliva microbiome: ASVs.clr_ASV_k2z_uvo_md8	0.089721122166632	0.609751849674873	0.300527028158495	<b>Saliva microbiome</b>: ASVs.clr	0.609751849674873
Saliva microbiome: ASVs.clr_ASV_k6o_h90_b14	0.0857066742223012	0.474439495216263	0.439853830561436	<b>Saliva microbiome</b>: ASVs.clr	0.474439495216263
Saliva microbiome: ASVs.clr_ASV_k80_6tf_r2c	0.105733609331223	0.483519424127066	0.410746966541711	<b>Saliva microbiome</b>: ASVs.clr	0.483519424127066
Saliva microbiome: ASVs.clr_ASV_kcz_z79_xgp	0.172703063433463	0.545527268111145	0.281769668455392	<b>Saliva microbiome</b>: ASVs.clr	0.545527268111145
Saliva microbiome: ASVs.clr_ASV_kdw_lb4_581	0.249339963513939	0.611280975655249	0.139379060830812	<b>Saliva microbiome</b>: ASVs.clr	0.611280975655249
Saliva microbiome: ASVs.clr_ASV_kff_alo_5v9	0.0123665358697753	0.65811397136932	0.329519492760904	<b>Saliva microbiome</b>: ASVs.clr	0.65811397136932
Saliva microbiome: ASVs.clr_ASV_kfp_vnq_bj9	0.0619918471538181	0.549166531536012	0.38884162131017	<b>Saliva microbiome</b>: ASVs.clr	0.549166531536012
Saliva microbiome: ASVs.clr_ASV_khs_vo9_11g	0.141367405725529	0.324843356208418	0.533789238066053	<b>Saliva microbiome</b>: ASVs.clr	0.324843356208418
Saliva microbiome: ASVs.clr_ASV_ki2_y3m_7j9	0.0357392373049545	0.461908515362625	0.502352247332421	<b>Saliva microbiome</b>: ASVs.clr	0.461908515362625
Saliva microbiome: ASVs.clr_ASV_kl4_hr5_j5d	0.111678638943168	0.351391887694427	0.536929473362405	<b>Saliva microbiome</b>: ASVs.clr	0.351391887694427
Saliva microbiome: ASVs.clr_ASV_km1_1nq_z8u	0.0607170162207971	0.646630671658731	0.292652312120472	<b>Saliva microbiome</b>: ASVs.clr	0.646630671658731
Saliva microbiome: ASVs.clr_ASV_knz_2dx_rej	0.0592385529911155	0.657295305799757	0.283466141209127	<b>Saliva microbiome</b>: ASVs.clr	0.657295305799757
Saliva microbiome: ASVs.clr_ASV_kok_big_t7n	0.0288045101454365	0.557151640553408	0.414043849301155	<b>Saliva microbiome</b>: ASVs.clr	0.557151640553408
Saliva microbiome: ASVs.clr_ASV_kok_lev_pi4	0.071751094906081	0.78453643511798	0.14371246997594	<b>Saliva microbiome</b>: ASVs.clr	0.78453643511798
Saliva microbiome: ASVs.clr_ASV_kpf_2al_eom	0.165979548627634	0.559722836161192	0.274297615211174	<b>Saliva microbiome</b>: ASVs.clr	0.559722836161192
Saliva microbiome: ASVs.clr_ASV_kqn_hba_e4j	0.0201116746606117	0.100219640822013	0.879668684517375	<b>Saliva microbiome</b>: ASVs.clr	0.100219640822013
Saliva microbiome: ASVs.clr_ASV_krk_0wb_9zf	0.0527208455343368	0.565853341907929	0.381425812557734	<b>Saliva microbiome</b>: ASVs.clr	0.565853341907929
Saliva microbiome: ASVs.clr_ASV_ksl_cuf_911	0.052361494715485	0.390766923902987	0.556871581381528	<b>Saliva microbiome</b>: ASVs.clr	0.390766923902987
Saliva microbiome: ASVs.clr_ASV_kx9_uv9_xbg	0.080829648111081	0.631161332292029	0.28800901959689	<b>Saliva microbiome</b>: ASVs.clr	0.631161332292029
Saliva microbiome: ASVs.clr_ASV_kyq_mi8_xo2	0.0440117875634034	0.935806446018063	0.0201817664185337	<b>Saliva microbiome</b>: ASVs.clr	0.935806446018063
Saliva microbiome: ASVs.clr_ASV_kyv_7nj_z1k	0.0395644342897016	0.201282723029229	0.75915284268107	<b>Saliva microbiome</b>: ASVs.clr	0.201282723029229
Saliva microbiome: ASVs.clr_ASV_kyv_fqo_i74	0.071990345105979	0.456415984325483	0.471593670568538	<b>Saliva microbiome</b>: ASVs.clr	0.456415984325483
Saliva microbiome: ASVs.clr_ASV_kzc_mw6_vlk	0.0613643079792064	0.668575379791313	0.270060312229481	<b>Saliva microbiome</b>: ASVs.clr	0.668575379791313
Saliva microbiome: ASVs.clr_ASV_l09_9tc_dqx	0.158335846638049	0.361010428872327	0.480653724489624	<b>Saliva microbiome</b>: ASVs.clr	0.361010428872327
Saliva microbiome: ASVs.clr_ASV_l2a_m8h_dlx	0.0572684113428479	0.541666861503497	0.401064727153656	<b>Saliva microbiome</b>: ASVs.clr	0.541666861503496
Saliva microbiome: ASVs.clr_ASV_l2c_318_5k7	0.133658583710372	0.668955286132916	0.197386130156711	<b>Saliva microbiome</b>: ASVs.clr	0.668955286132916
Saliva microbiome: ASVs.clr_ASV_l31_y5p_5rs	0.0693852207779175	0.286067304695503	0.644547474526579	<b>Saliva microbiome</b>: ASVs.clr	0.286067304695503
Saliva microbiome: ASVs.clr_ASV_l3h_sb1_8do	0.0253943324025451	0.83398563804519	0.140620029552265	<b>Saliva microbiome</b>: ASVs.clr	0.83398563804519
Saliva microbiome: ASVs.clr_ASV_l3t_mv2_zk0	0.115848323980294	0.537816150424468	0.346335525595238	<b>Saliva microbiome</b>: ASVs.clr	0.537816150424468
Saliva microbiome: ASVs.clr_ASV_l4q_1je_k1b	0.12421756295086	0.447568498180459	0.428213938868681	<b>Saliva microbiome</b>: ASVs.clr	0.447568498180459
Saliva microbiome: ASVs.clr_ASV_l73_qlz_9a6	0.0781718722071716	0.864121442153776	0.057706685639053	<b>Saliva microbiome</b>: ASVs.clr	0.864121442153776
Saliva microbiome: ASVs.clr_ASV_l74_89d_q1g	0.0737018893592155	0.573704964598104	0.352593146042681	<b>Saliva microbiome</b>: ASVs.clr	0.573704964598104
Saliva microbiome: ASVs.clr_ASV_l8s_yli_kdu	0.103761982203177	0.597849564759769	0.298388453037054	<b>Saliva microbiome</b>: ASVs.clr	0.597849564759769
Saliva microbiome: ASVs.clr_ASV_lba_qt9_oqq	0.109315752764735	0.449003062735445	0.44168118449982	<b>Saliva microbiome</b>: ASVs.clr	0.449003062735445
Saliva microbiome: ASVs.clr_ASV_lce_red_r9a	0.0635861420522444	0.586129093050727	0.350284764897028	<b>Saliva microbiome</b>: ASVs.clr	0.586129093050727
Saliva microbiome: ASVs.clr_ASV_lcm_wdi_lpj	0.119156269053949	0.660081291383914	0.220762439562137	<b>Saliva microbiome</b>: ASVs.clr	0.660081291383914
Saliva microbiome: ASVs.clr_ASV_ldb_jli_w35	0.0320047279234146	0.750365701236328	0.217629570840257	<b>Saliva microbiome</b>: ASVs.clr	0.750365701236328
Saliva microbiome: ASVs.clr_ASV_ldp_z8f_2du	0.153550606593891	0.643458819292371	0.202990574113739	<b>Saliva microbiome</b>: ASVs.clr	0.643458819292371
Saliva microbiome: ASVs.clr_ASV_lf9_nix_pbt	0.0786471253794279	0.778259480833894	0.143093393786678	<b>Saliva microbiome</b>: ASVs.clr	0.778259480833894
Saliva microbiome: ASVs.clr_ASV_lfs_fe7_fvq	0.0670553917034256	0.0974788615563578	0.835465746740216	<b>Saliva microbiome</b>: ASVs.clr	0.0974788615563579
Saliva microbiome: ASVs.clr_ASV_lh4_mfn_6g7	0.034173932200122	0.680933766596401	0.284892301203477	<b>Saliva microbiome</b>: ASVs.clr	0.680933766596401
Saliva microbiome: ASVs.clr_ASV_lhc_ijp_h4m	0.0610023700344369	0.368611702001394	0.570385927964169	<b>Saliva microbiome</b>: ASVs.clr	0.368611702001394
Saliva microbiome: ASVs.clr_ASV_lhk_k2o_yno	0.0780378531664102	0.805073867215122	0.116888279618468	<b>Saliva microbiome</b>: ASVs.clr	0.805073867215122
Saliva microbiome: ASVs.clr_ASV_lhp_gnt_jbz	0.0569578839859989	0.455385403816053	0.487656712197948	<b>Saliva microbiome</b>: ASVs.clr	0.455385403816053
Saliva microbiome: ASVs.clr_ASV_lht_3it_pqg	0.0665915558116726	0.576493022278762	0.356915421909565	<b>Saliva microbiome</b>: ASVs.clr	0.576493022278762
Saliva microbiome: ASVs.clr_ASV_lpu_bzd_e5r	0.0632075476862563	0.393808562088816	0.542983890224928	<b>Saliva microbiome</b>: ASVs.clr	0.393808562088816
Saliva microbiome: ASVs.clr_ASV_lwa_8iq_szi	0.10047055707045	0.674953057572846	0.224576385356704	<b>Saliva microbiome</b>: ASVs.clr	0.674953057572846
Saliva microbiome: ASVs.clr_ASV_lx8_n1e_f6v	0.0905954511537009	0.71863421168196	0.190770337164339	<b>Saliva microbiome</b>: ASVs.clr	0.71863421168196
Saliva microbiome: ASVs.clr_ASV_lys_z3q_z8q	0.0602844740839933	0.594215771756712	0.345499754159295	<b>Saliva microbiome</b>: ASVs.clr	0.594215771756712
Saliva microbiome: ASVs.clr_ASV_lzv_du1_qxu	0.0745982897240985	0.444473214738866	0.480928495537036	<b>Saliva microbiome</b>: ASVs.clr	0.444473214738866
Saliva microbiome: ASVs.clr_ASV_m05_7kz_gj7	0.0600155169518829	0.633991526818891	0.305992956229226	<b>Saliva microbiome</b>: ASVs.clr	0.633991526818891
Saliva microbiome: ASVs.clr_ASV_m2z_xwu_vwx	0.0470516644884829	0.706710050779259	0.246238284732258	<b>Saliva microbiome</b>: ASVs.clr	0.706710050779259
Saliva microbiome: ASVs.clr_ASV_m39_jfn_fpu	0.0640905376042775	0.543203134151326	0.392706328244396	<b>Saliva microbiome</b>: ASVs.clr	0.543203134151327
Saliva microbiome: ASVs.clr_ASV_md4_2tw_kfb	0.0285663293203101	0.288530620247373	0.682903050432317	<b>Saliva microbiome</b>: ASVs.clr	0.288530620247373
Saliva microbiome: ASVs.clr_ASV_md5_na9_hfn	0.206465340768044	0.514597741611442	0.278936917620514	<b>Saliva microbiome</b>: ASVs.clr	0.514597741611442
Saliva microbiome: ASVs.clr_ASV_mdo_rz9_lfw	0.216535334413076	0.51692988322399	0.266534782362935	<b>Saliva microbiome</b>: ASVs.clr	0.51692988322399
Saliva microbiome: ASVs.clr_ASV_mec_2lp_ar2	0.0968341612708631	0.559788775291061	0.343377063438076	<b>Saliva microbiome</b>: ASVs.clr	0.559788775291061
Saliva microbiome: ASVs.clr_ASV_mee_5pk_8oz	0.0683544964940056	0.422755354261914	0.508890149244081	<b>Saliva microbiome</b>: ASVs.clr	0.422755354261914
Saliva microbiome: ASVs.clr_ASV_mgc_fgm_u9n	0.0216087326120786	0.868345272154903	0.110045995233019	<b>Saliva microbiome</b>: ASVs.clr	0.868345272154903
Saliva microbiome: ASVs.clr_ASV_mge_aan_rx4	0.141197968353671	0.517929366318154	0.340872665328175	<b>Saliva microbiome</b>: ASVs.clr	0.517929366318154
Saliva microbiome: ASVs.clr_ASV_mhd_63x_xdq	0.124686320252501	0.291433422470898	0.583880257276602	<b>Saliva microbiome</b>: ASVs.clr	0.291433422470898
Saliva microbiome: ASVs.clr_ASV_mpd_8r3_fe2	0.103488877953304	0.749923980026978	0.146587142019718	<b>Saliva microbiome</b>: ASVs.clr	0.749923980026978
Saliva microbiome: ASVs.clr_ASV_mrq_sgj_9rz	0.0139811250661069	0.753065588339279	0.232953286594615	<b>Saliva microbiome</b>: ASVs.clr	0.753065588339279
Saliva microbiome: ASVs.clr_ASV_msn_z5s_i9o	0.0659282140715104	0.404847213796313	0.529224572132176	<b>Saliva microbiome</b>: ASVs.clr	0.404847213796313
Saliva microbiome: ASVs.clr_ASV_mt6_tu9_bnh	0.180402572447108	0.525847290534128	0.293750137018764	<b>Saliva microbiome</b>: ASVs.clr	0.525847290534128
Saliva microbiome: ASVs.clr_ASV_muy_nnu_eq8	0.0426612950185071	0.759617862317304	0.197720842664189	<b>Saliva microbiome</b>: ASVs.clr	0.759617862317304
Saliva microbiome: ASVs.clr_ASV_mw6_hae_qq7	0.113468864874207	0.497228510689867	0.389302624435926	<b>Saliva microbiome</b>: ASVs.clr	0.497228510689867
Saliva microbiome: ASVs.clr_ASV_n03_8jj_yqj	0.179421232128413	0.59608066904777	0.224498098823817	<b>Saliva microbiome</b>: ASVs.clr	0.59608066904777
Saliva microbiome: ASVs.clr_ASV_n0m_dlp_cz5	0.0656864314894501	0.476304714168264	0.458008854342286	<b>Saliva microbiome</b>: ASVs.clr	0.476304714168264
Saliva microbiome: ASVs.clr_ASV_n6m_2qv_d8i	0.0816957773121396	0.0713389204061646	0.846965302281696	<b>Saliva microbiome</b>: ASVs.clr	0.0713389204061646
Saliva microbiome: ASVs.clr_ASV_nbj_vao_8qf	0.0383766567230113	0.629262148052622	0.332361195224366	<b>Saliva microbiome</b>: ASVs.clr	0.629262148052622
Saliva microbiome: ASVs.clr_ASV_nbl_slk_ygo	0.164101632971632	0.439440130566134	0.396458236462234	<b>Saliva microbiome</b>: ASVs.clr	0.439440130566134
Saliva microbiome: ASVs.clr_ASV_nhn_45i_h6o	0.0314746017964131	0.885227446040514	0.0832979521630735	<b>Saliva microbiome</b>: ASVs.clr	0.885227446040513
Saliva microbiome: ASVs.clr_ASV_nl8_u2f_s8e	0.0327192429304577	0.670771690021533	0.29650906704801	<b>Saliva microbiome</b>: ASVs.clr	0.670771690021533
Saliva microbiome: ASVs.clr_ASV_nmc_36s_pik	0.0541107895552982	0.565525334264297	0.380363876180405	<b>Saliva microbiome</b>: ASVs.clr	0.565525334264297
Saliva microbiome: ASVs.clr_ASV_nml_clo_h81	0.0722878555397686	0.425721647680184	0.501990496780047	<b>Saliva microbiome</b>: ASVs.clr	0.425721647680184
Saliva microbiome: ASVs.clr_ASV_nnb_1gd_bps	0.0422975134103696	0.132012849525829	0.825689637063801	<b>Saliva microbiome</b>: ASVs.clr	0.132012849525829
Saliva microbiome: ASVs.clr_ASV_nnh_v14_hym	0.0402478797952792	0.676882309719598	0.282869810485122	<b>Saliva microbiome</b>: ASVs.clr	0.676882309719598
Saliva microbiome: ASVs.clr_ASV_npv_svb_txd	0.095324598555966	0.408394821887544	0.49628057955649	<b>Saliva microbiome</b>: ASVs.clr	0.408394821887544
Saliva microbiome: ASVs.clr_ASV_nsa_2m3_uf3	0.0311578773957125	0.716755600268289	0.252086522335999	<b>Saliva microbiome</b>: ASVs.clr	0.716755600268289
Saliva microbiome: ASVs.clr_ASV_nv2_5o3_9kk	0.0864248636134907	0.689419767015037	0.224155369371472	<b>Saliva microbiome</b>: ASVs.clr	0.689419767015037
Saliva microbiome: ASVs.clr_ASV_o3k_dxm_eng	0.0592736740969899	0.726489857674418	0.214236468228592	<b>Saliva microbiome</b>: ASVs.clr	0.726489857674418
Saliva microbiome: ASVs.clr_ASV_o5h_0ew_1jm	0.0711484502869471	0.631757865117525	0.297093684595528	<b>Saliva microbiome</b>: ASVs.clr	0.631757865117525
Saliva microbiome: ASVs.clr_ASV_o5h_h1j_o7z	0.067339271140706	0.637206439554456	0.295454289304838	<b>Saliva microbiome</b>: ASVs.clr	0.637206439554456
Saliva microbiome: ASVs.clr_ASV_o8t_x9r_42k	0.0267681145589058	0.678859500560441	0.294372384880653	<b>Saliva microbiome</b>: ASVs.clr	0.678859500560442
Saliva microbiome: ASVs.clr_ASV_oa3_bvj_2r8	0.177171274291385	0.577677060877804	0.24515166483081	<b>Saliva microbiome</b>: ASVs.clr	0.577677060877804
Saliva microbiome: ASVs.clr_ASV_oal_1et_mjg	0.0545503998443146	0.209140784818949	0.736308815336736	<b>Saliva microbiome</b>: ASVs.clr	0.209140784818949
Saliva microbiome: ASVs.clr_ASV_oi0_irp_2da	0.148267685999921	0.251343518065011	0.600388795935067	<b>Saliva microbiome</b>: ASVs.clr	0.251343518065011
